Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1648314854,252.4346451465475,252.4346451465475,597,0,6,0,0,40:2959;41:2548;42:2024;,11405,12.058478938881308
1648314854,252.4346451465475,252.4346451465475,597,0,6,0,0,40:2959;41:2548;42:2024;,11405,12.054449945688248
1648314866,294.68548909005096,353.16836178396034,770,0,5,1,3,39:3888;40:761;41:2342;,14400,16.09544083615765
1648314866,294.68548909005096,353.16836178396034,770,0,5,1,3,39:3888;40:761;41:2342;,14400,18.096059870906174
1648314850,128.62741699796953,348.07720646602206,479,0,3,1,6,45:7330;46:616;47:8255;,14400,38.224412247072905
1648314850,128.62741699796953,348.07720646602206,479,0,3,1,6,45:7330;46:616;47:8255;,14400,38.22288959659636
1648314850,128.62741699796953,348.07720646602206,479,0,3,1,6,45:7330;46:616;47:8255;,14400,38.22274403925985
1648314850,128.62741699796953,348.07720646602206,479,0,3,1,6,45:7330;46:616;47:8255;,14400,38.22133615100756
1648314851,0,355.2705723560348,252,0,0,2,8,44:10471;45:9375;46:10308;,14400,51.30135128926486
1648314851,0,355.2705723560348,252,0,0,2,8,44:10471;45:9375;46:10308;,14400,51.30254739103839
1648314884,267.1415706346677,332.71079001632074,704,0,5,0,12,52:4717;53:1946;54:3654;,14400,18.103071625810117
1648314888,241.68693916605253,351.79258846164566,610,0,4,0,12,42:4552;43:2156;44:4038;,14400,18.102425621822476
1648314888,241.68693916605253,351.79258846164566,610,0,4,0,12,42:4552;43:2156;44:4038;,14400,18.104065424762666
1648314888,241.68693916605253,351.79258846164566,610,0,4,0,12,42:4552;43:2156;44:4038;,14400,18.09772919397801
1648314888,241.68693916605253,351.79258846164566,610,0,4,0,12,42:4552;43:2156;44:4038;,14400,18.10348751116544
1648314882,0,366.41920183930995,154,0,0,1,5,47:11216;48:1040;49:12104;,14400,31.18319910299033
1648314906,0,366.69011441786995,160,0,0,1,6,39:27;40:10209;41:12021;,14400,23.133613822050393
1648314906,0,366.69011441786995,160,0,0,1,6,39:27;40:10209;41:12021;,14400,23.13377215480432
1648314906,0,366.69011441786995,160,0,0,1,6,39:27;40:10209;41:12021;,14400,23.130373522173613
1648314906,0,366.69011441786995,160,0,0,1,6,39:27;40:10209;41:12021;,14400,23.13374135736376
