Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1647464727,80.38320341483518,347.3891834313541,1320,0,1,11,111,41:490;42:565;43:664;,14400,9.052288006059825
1647464745,0,440.0140897637426,1097,0,0,10,105,36:518;37:476;38:398;,14400,9.060078651178628
1647464764,45.0,339.4352954903976,1499,0,1,14,186,47:568;48:833;49:549;,14400,17.108790176920593
1647464820,124.49494318271566,416.1916991412677,1248,0,2,8,102,40:567;41:541;42:487;,14400,10.058245667256415
1647464846,45.0,345.82075260153965,1436,0,1,18,302,45:632;46:522;47:719;,14400,44.2787546957843
1647464897,96.6227766016838,318.69157956233823,1115,0,2,8,88,38:399;39:511;40:505;,14400,9.051368897780776
1647464935,32.52025917745213,292.0152023601678,1310,0,1,15,143,46:608;47:551;48:583;,14400,13.076398128643632
1647464982,0,339.9930182367929,1167,0,0,16,272,39:481;40:479;41:586;,14400,23.139032691251487
1647465014,175.4486180817282,325.16087324251714,1260,0,3,8,37,42:502;43:633;44:477;,14400,8.048681754153222
1647465046,287.5991424023073,353.16836178396034,1263,0,5,5,80,44:515;45:525;46:567;,14400,8.061008119024336
1647465069,0,312.0927459647897,1238,0,0,10,76,43:495;44:505;45:581;,14400,7.038885527756065
1647465087,0,304.745136782369,1243,0,0,15,188,40:515;41:499;42:614;,14400,15.088807831984013
1647465124,0,339.2272058559731,1188,0,0,12,180,43:455;44:490;45:605;,14400,13.085866486653686
1647465145,268.4966249780756,320.1194015797595,1426,0,5,9,115,47:586;48:638;49:613;,14400,10.060414483770728
1647465163,229.11626970839788,348.12689012120256,1111,0,4,6,84,46:487;47:483;48:430;,14400,9.055336909834296
1647465191,0,299.6130051422419,1301,0,0,16,198,47:609;48:537;49:566;,14400,21.142766686156392
1647465223,98.08947855910519,333.1536411234739,1439,0,2,15,207,44:609;45:620;46:664;,14400,17.101440806873143
1647465246,181.7168955570747,293.21647913607615,1297,0,4,9,56,41:373;42:659;43:633;,14400,8.046470656059682
1647465263,51.622776601683796,374.7816893591637,1420,0,1,12,78,42:561;43:511;44:767;,14400,7.0510080070234835
1647465279,168.81477258502065,304.81790445638217,930,0,3,3,50,40:392;41:388;42:374;,14400,8.04510345729068
1647465294,0,318.9417731619916,1235,0,0,16,237,40:554;41:531;42:561;,14400,20.120300609152764
1647465323,32.52025917745213,342.22024224515803,1507,0,1,20,91,43:600;44:917;45:520;,14400,9.059726125560701
1647465339,45.0,273.2692897097137,1389,0,1,18,158,47:669;48:540;49:641;,14400,12.089404192753136
1647465373,32.52025917745213,289.08640561425733,1420,0,1,17,214,44:610;45:476;46:759;,14400,20.131440681871027
1647465401,146.57762288702065,396.40079897740884,1223,0,2,11,140,44:544;45:554;46:511;,14400,13.07645544083789
1647465426,0,362.713523817556,1214,0,0,14,104,40:554;41:573;42:510;,14400,9.052282590884715
1647465449,0,298.90889154041156,1423,0,0,18,204,39:608;40:571;41:665;,14400,17.101483969949186
1647465523,103.4828726939094,338.0834651722182,1275,0,2,13,125,41:499;42:737;43:422;,14400,11.063984343316406
1647465545,177.00598001651898,362.78160918983815,1412,0,3,15,137,48:544;49:699;50:597;,14400,18.111436598934233
1647465578,331.6869391660525,331.6869391660525,1539,0,6,11,68,41:642;42:581;43:789;,13842,8.045106328092515
1647465593,117.19199598333685,367.47874215978493,1243,0,2,8,90,45:538;46:496;47:552;,14400,10.05855182511732
1647465614,202.0152023601678,298.63797896185156,1631,0,4,19,62,46:1178;47:565;48:438;,14400,8.046757073141634
1647465627,51.622776601683796,304.064966184674,1442,0,1,18,164,45:644;46:585;47:682;,14400,15.09557337872684
1647465654,77.25483399593904,300.4620907883663,1151,0,2,10,68,36:464;37:470;38:531;,14400,7.0386613346636295
1647465683,237.2913865727338,362.674589987569,1372,0,4,11,110,43:515;44:635;45:651;,14400,9.052070087753236
1647465698,0,311.60523287459455,1171,0,0,9,56,41:446;42:502;43:536;,14400,8.045054610818624
1647465714,103.24555320336759,346.20863320153023,1142,0,2,13,124,42:600;43:371;44:535;,14400,12.073777273762971
1647465731,38.62741699796952,340.0733696900416,1260,0,1,14,176,40:560;41:610;42:466;,14400,15.088851454202086
1647465763,0,390.4917860614383,1329,0,0,17,173,36:475;37:859;38:414;,14400,16.111807197798043
1647465802,123.80722814857799,280.8224305087458,1329,0,3,14,187,45:509;46:554;47:691;,14400,14.082640882115811
1647465824,0,358.8900040444131,1246,0,0,13,126,46:663;47:491;48:481;,14400,11.073685948271304
1647465842,103.24555320336759,284.49887867438247,1281,0,2,17,157,39:622;40:638;41:449;,14400,13.083415259141475
1647465886,220.2112985911864,359.07737469993094,1235,0,4,5,53,45:558;46:463;47:553;,14400,7.038917856756598
1647465972,117.87216658103186,319.88736894119967,1228,0,2,11,148,41:519;42:570;43:495;,14400,14.08430666802451
1647465995,97.84461463212072,266.6593872171414,1131,0,3,10,111,40:461;41:509;42:523;,14400,11.063934065401554
1647466016,32.52025917745213,354.59040175833985,1233,0,1,14,154,41:642;42:534;43:443;,14400,12.073583919089288
1647466041,175.1798111506085,285.7490305322615,1227,0,4,8,88,48:513;49:483;50:606;,14400,9.05136209493503
1647466055,45.0,354.48338255607064,1252,0,1,14,279,44:562;45:489;46:578;,14400,41.25040896004066
1647466102,229.96772039444838,340.5369397761014,1606,0,4,12,65,43:957;44:536;45:584;,14400,9.051484590861946
1647466118,32.52025917745213,348.3923153027157,1680,0,1,15,151,44:1073;45:588;46:477;,14400,16.1125894151628
1647466145,0,318.9809477479866,1168,0,0,14,214,42:494;43:546;44:492;,14400,21.141329761128873
1647466177,65.56921938165306,324.38399196667365,1376,0,1,16,223,45:606;46:560;47:628;,14400,24.14720832929015
1647466211,0,368.23782626877784,1267,0,0,16,163,37:524;38:592;39:559;,14400,16.096775896847248
1647466249,51.622776601683796,347.15971637778523,1414,0,1,17,180,50:717;51:600;52:554;,14400,16.096192496828735
1647466278,155.81941298130636,345.8835755456751,1230,0,3,9,104,45:548;46:516;47:541;,14400,10.057676250115037
1647466298,197.57519939817203,394.92414820082604,1200,0,3,9,76,41:453;42:558;43:547;,14400,8.048976416233927
1647466329,0,291.55711967115485,1110,0,0,13,163,41:477;42:468;43:475;,14400,15.083799795247614
1647466351,51.622776601683796,333.5783312695336,1516,0,1,16,216,49:677;50:701;51:584;,14400,22.132597972173244
1647466386,71.14767617542165,343.8222661629907,1364,0,2,11,226,42:563;43:459;44:708;,14400,20.142142937052995
1647466429,128.62741699796953,264.36512368781797,1243,0,3,14,159,42:502;43:567;44:602;,14400,12.075581912882626
1647466449,254.45815382168897,320.02737320334205,1250,0,5,6,72,41:534;42:465;43:597;,14400,8.055587393697351
1647466464,111.49958357900138,319.6947114336998,1308,0,2,11,157,42:540;43:600;44:570;,14400,13.079280878882855
1647466512,45.0,339.4773994556264,1407,0,1,17,131,47:636;48:700;49:532;,14400,12.081909572705626
1647466611,284.7361981649242,284.73619816492425,1243,0,6,7,91,42:506;43:542;44:574;,12271,7.049829798284918
1647466622,0,311.6780005486078,1309,0,0,17,115,37:714;38:580;39:426;,14400,9.051423929166049
1647466662,264.88074246898435,264.8807424689844,1000,0,6,6,40,40:456;41:506;42:353;,9923,5.026414436288178
1647466670,58.4828726939094,285.4499618506374,1157,0,1,14,220,47:545;48:460;49:526;,14400,28.1701176520437
1647466705,103.24555320336759,360.8352465791945,1202,0,2,11,142,45:618;46:507;47:444;,14400,11.078699945937842
1647466725,238.4957468030209,304.06496618467395,1433,0,5,8,80,43:544;44:644;45:646;,14400,8.064217241946608
1647466784,103.24555320336759,317.9906899857366,1366,0,2,11,192,46:630;47:452;48:684;,14400,17.103212323971093
1647466813,0,313.6547902013116,1190,0,0,11,94,42:581;43:434;44:541;,14400,9.055878680199385
1647466839,0,317.4297260605845,1373,0,0,15,111,43:633;44:691;45:471;,14400,10.060124767012894
1647466877,0,332.17445225624766,1308,0,0,13,140,37:676;38:516;39:485;,14400,10.057736922986805
1647466894,96.6227766016838,283.4957468030209,1363,0,2,15,126,39:659;40:575;41:577;,14400,12.074359209276736
1647466911,58.4828726939094,367.5576556710828,1286,0,1,14,184,44:610;45:489;46:590;,14400,21.131053884979337
1647466946,200.81941298130639,304.06496618467395,1203,0,4,9,107,43:514;44:531;45:516;,14400,11.065732019022107
1647466965,122.25483399593904,313.2072567924273,1170,0,3,9,90,38:683;39:402;40:407;,14400,9.051336179953068
1647466983,294.2272058559731,339.2272058559731,1206,0,5,6,61,44:501;45:408;46:632;,14400,8.050089409109205
1647467002,0,362.07333290117185,1544,0,0,18,128,47:665;48:595;49:793;,14400,11.072396314702928
1647467082,45.0,360.934879069399,1278,0,1,13,235,34:429;35:606;36:607;,14400,22.132682350929826
1647467112,0,251.8853828652701,1293,0,0,20,361,47:596;48:621;49:512;,14400,67.41449381085113
1647467184,0,359.60376773012626,1340,0,0,17,240,46:581;47:584;48:609;,14400,21.12993167201057
1647467269,71.69693845669907,357.36688804798234,1725,0,2,19,217,55:798;56:715;57:742;,14400,30.2154579218477
1647467312,0,402.69066548626466,1292,0,0,16,126,46:573;47:549;48:564;,14400,12.071962985675782
1647467351,38.62741699796952,320.3456521752775,1349,0,1,14,160,31:631;32:567;33:547;,14400,11.069148931186646
1647467368,110.56921938165306,317.7612153649899,1138,0,2,10,131,39:402;40:517;41:543;,14400,11.070691193919629
